Name,Occurrence,Ambig 3,Ambig 2,Ambig 1,Ambig 0
luming zhang,1,1,1,1,1
hanpang wang,1,1,1,1,1
xiubin zhao,2,1,1,1,1
zhaohui xie,8,1,1,1,1
junjun ouyang,3,1,1,1,1
haizhen fu,1,1,1,1,1
shiyou zhao,6,1,1,1,1
jinyi wang,2,1,1,1,1
xiaoguang lu,12,1,1,1,1
qianli zhang,1,1,1,1,1
bo long,2,1,1,1,1
yingluo wang,4,1,1,1,1
mingguo zhao,1,1,1,1,1
bin qi,1,1,1,1,1
shoudan liang,2,1,1,1,1
duanjun lu,1,1,1,1,1
yanbin tang,1,1,1,1,1
yanmin niu,2,1,1,1,1
zhengkang lu,1,1,1,1,1
weifeng tian,4,1,1,1,1
longjiang dong,1,1,1,1,1
yanming qian,1,1,1,1,1
zhengyong zhu,3,1,1,1,1
xueqing li,2,1,1,1,1
yongbin zhang,1,1,1,1,1
yuanjin zheng,7,1,1,1,1
xiugang shang,1,1,1,1,1
youqun shi,1,1,1,1,1
qiuhao jiang,1,1,1,1,1
zhenping zhang,3,1,1,1,1
juanzi li,17,1,1,1,1
yunyun shen,1,1,1,1,1
xinmei zhang,2,1,1,1,1
jiguang li,2,1,1,1,1
geng sun,1,1,1,1,1
xiaochen wang,1,1,1,1,1
bowei du,2,1,1,1,1
tieli sun,1,1,1,1,1
guozhu wu,1,1,1,1,1
erfang shan,8,1,1,1,1
tiaojun xiao,3,1,1,1,1
shigang chen,19,1,1,1,1
zhenxing qin,8,1,1,1,1
wanli min,2,1,1,1,1
yong shao,1,1,1,1,1
wencheng luo,1,1,1,1,1
lingran chen,7,1,1,1,1
yongli li,16,1,1,1,1
xiaochen yu,1,1,1,1,1
zhenying liu,6,1,1,1,1
xiaobo yu,2,1,1,1,1
jiancheng sun,3,1,1,1,1
ji zheng,3,1,1,1,1
guicai zhang,2,1,1,1,1
jingfeng deng,1,1,1,1,1
haiping sun,2,1,1,1,1
jianguang li,1,1,1,1,1
laiwu luo,1,1,1,1,1
xiaolan zeng,6,1,1,1,1
jinsong lin,2,1,1,1,1
weidong kou,16,1,1,1,1
jianghua wu,2,1,1,1,1
hengyong tang,1,1,1,1,1
shuhui yu,1,1,1,1,1
zhou lei,3,1,1,1,1
yaxiong sun,1,1,1,1,1
zongming li,4,1,1,1,1
hongzhe liu,2,1,1,1,1
guoyong shi,5,1,1,1,1
chunfa chang,7,1,1,1,1
chenan yang,1,1,1,1,1
xianghua zhu,1,1,1,1,1
yujie xu,1,1,1,1,1
dong qi,1,1,1,1,1
guangxue yue,1,1,1,1,1
zang li,1,1,1,1,1
jinhui hu,5,1,1,1,1
tietun sun,3,1,1,1,1
xiwu han,1,1,1,1,1
jianghong liu,1,1,1,1,1
deng cai,17,1,1,1,1
jinlin yang,4,1,1,1,1
xiaotong zhuang,17,1,1,1,1
yiming rong,1,1,1,1,1
mingshou liu,5,1,1,1,1
kaiqi xiong,1,1,1,1,1
xuemei xie,3,1,1,1,1
yuanquan wang,1,1,1,1,1
daofeng luo,3,1,1,1,1
lihua peng,1,1,1,1,1
lizhen yang,1,1,1,1,1
fenghua lu,1,1,1,1,1
han zhao,3,1,1,1,1
dongyang long,16,1,1,1,1
zhiguang shan,10,1,1,1,1
yuzhu li,1,1,1,1,1
qinghui wu,2,1,1,1,1
lieliang yang,5,1,1,1,1
yuchi ming,2,1,1,1,1
daqing chen,4,1,1,1,1
linyi chou,2,1,1,1,1
mincheng pan,1,1,1,1,1
xia cao,5,1,1,1,1
shangshu cai,1,1,1,1,1
changli yang,2,1,1,1,1
peilin liu,3,1,1,1,1
guangzhu chen,2,1,1,1,1
yunfeng xue,1,1,1,1,1
buqing mao,1,1,1,1,1
jinbao li,6,1,1,1,1
lifan gu,1,1,1,1,1
jiani guo,4,1,1,1,1
gang zhai,2,1,1,1,1
yueming wang,2,1,1,1,1
guang yuan,1,1,1,1,1
baohua huang,1,1,1,1,1
bo ling,9,1,1,1,1
xiaotong huang,1,1,1,1,1
suqing han,4,1,1,1,1
meihe xu,2,1,1,1,1
hong mu,1,1,1,1,1
huilan lu,2,1,1,1,1
jingcai fan,1,1,1,1,1
huaping dai,5,1,1,1,1
ming shao,3,1,1,1,1
kaizhi tang,1,1,1,1,1
qiuxiang li,2,1,1,1,1
xiaoyong zhao,1,1,1,1,1
pu su,4,1,1,1,1
jiajie zhang,18,1,1,1,1
minhong han,4,1,1,1,1
fanyu kong,1,1,1,1,1
shunsheng guo,2,1,1,1,1
duanpin chen,1,1,1,1,1
zhongxin feng,2,1,1,1,1
sulin pang,4,1,1,1,1
kunmao chao,43,1,1,1,1
changqi yang,1,1,1,1,1
mingzeng huang,1,1,1,1,1
yishu liu,1,1,1,1,1
longxiang sun,1,1,1,1,1
xingye dong,1,1,1,1,1
henming lin,3,1,1,1,1
ruigang yang,23,1,1,1,1
yanbing liu,3,1,1,1,1
lupo liao,1,1,1,1,1
yuanyuan su,1,1,1,1,1
julie sun,2,1,1,1,1
wenyin zhang,5,1,1,1,1
yingyu ye,2,1,1,1,1
guangfu ma,1,1,1,1,1
fucai li,5,1,1,1,1
yuhua yao,1,1,1,1,1
qiu bin,1,1,1,1,1
jianhui wu,2,1,1,1,1
fangchang lin,6,1,1,1,1
xiangjun zhang,1,1,1,1,1
zhibin cao,5,1,1,1,1
jianguang zhao,1,1,1,1,1
shan shen,1,1,1,1,1
dingshan he,1,1,1,1,1
yinghong lin,1,1,1,1,1
fang qi,3,1,1,1,1
jiandong huang,19,1,1,1,1
kechu yi,6,1,1,1,1
chengyi liu,4,1,1,1,1
hongxia shen,1,1,1,1,1
shuguang zhao,4,1,1,1,1
yindi fan,1,1,1,1,1
aiyuan ji,1,1,1,1,1
sangyong han,47,1,1,1,1
shaoyan wu,1,1,1,1,1
chaofeng sha,4,1,1,1,1
tingyu chen,6,1,1,1,1
fanwei meng,1,1,1,1,1
qinhua hong,2,1,1,1,1
zhonghua yang,20,1,1,1,1
xiaoxi huang,1,1,1,1,1
dayong zhou,2,1,1,1,1
xudong zhu,1,1,1,1,1
maochi huang,1,1,1,1,1
linying lai,1,1,1,1,1
anqi qiu,1,1,1,1,1
chunru zhang,1,1,1,1,1
wenfeng jin,1,1,1,1,1
xiaohui xue,8,1,1,1,1
wen wen,1,1,1,1,1
fengfu lin,1,1,1,1,1
zhiyong lin,4,1,1,1,1
taifeng chen,1,1,1,1,1
wensheng su,2,1,1,1,1
duoqian miao,7,1,1,1,1
yuming shen,1,1,1,1,1
xiao tang,1,1,1,1,1
chi shen,6,1,1,1,1
dafang zhang,10,1,1,1,1
houyuan lin,1,1,1,1,1
dongmei liang,1,1,1,1,1
liu sha,1,1,1,1,1
yimin xiong,4,1,1,1,1
xuefei tang,1,1,1,1,1
kaiping long,1,1,1,1,1
bolin yan,2,1,1,1,1
heiga zen,4,1,1,1,1
jian ruan,2,1,1,1,1
shihong xia,3,1,1,1,1
shengjun he,1,1,1,1,1
baolin yang,5,1,1,1,1
xiaojie chen,1,1,1,1,1
lu sha,1,1,1,1,1
yingdong lu,6,1,1,1,1
yunlong sheng,3,1,1,1,1
namo kang,3,1,1,1,1
haosong kong,10,1,1,1,1
liangcai zeng,1,1,1,1,1
dawei jin,1,1,1,1,1
fangming shao,1,1,1,1,1
jianru xue,1,1,1,1,1
bin xian,2,1,1,1,1
wei cen,1,1,1,1,1
yewen cao,3,1,1,1,1
xuefeng yu,1,1,1,1,1
chao gu,1,1,1,1,1
zhiyu liu,1,1,1,1,1
chunxiao gao,1,1,1,1,1
wenming ye,1,1,1,1,1
jintian yun,2,1,1,1,1
huagang li,8,1,1,1,1
wenyu qu,13,1,1,1,1
xiaoyun qi,1,1,1,1,1
yangyang zhang,1,1,1,1,1
manyuan long,3,1,1,1,1
yali wang,3,1,1,1,1
wen feng,1,1,1,1,1
chunhong wu,1,1,1,1,1
guangzhi qu,9,1,1,1,1
zhexue huang,14,1,1,1,1
shengru tu,19,1,1,1,1
gene wang,2,1,1,1,1
jiarong li,1,1,1,1,1
liangjun xie,1,1,1,1,1
rongchi chang,12,1,1,1,1
chi huang,1,1,1,1,1
liangjun jiang,1,1,1,1,1
guanjun bao,3,1,1,1,1
hui guan,2,1,1,1,1
gaoxiang ouyang,3,1,1,1,1
weimin zheng,92,1,1,1,1
yuming liang,4,1,1,1,1
jingcun wang,1,1,1,1,1
youliang wu,1,1,1,1,1
mingwei ding,1,1,1,1,1
zhiyan cao,1,1,1,1,1
yilin jiang,1,1,1,1,1
baolin zhu,1,1,1,1,1
shaoshuai gao,1,1,1,1,1
jinxin liu,1,1,1,1,1
yudong xiao,2,1,1,1,1
huichuan duan,4,1,1,1,1
dameng deng,5,1,1,1,1
taihuang huang,2,1,1,1,1
chie dou,10,1,1,1,1
jianchang liu,2,1,1,1,1
shu ye,2,1,1,1,1
guanghui guo,1,1,1,1,1
yuanzhen li,7,1,1,1,1
songqiao chen,14,1,1,1,1
dianqin wang,1,1,1,1,1
xinlian liu,4,1,1,1,1
ciya liao,1,1,1,1,1
guichang wang,1,1,1,1,1
ningchuan xiao,1,1,1,1,1
maiga chang,10,1,1,1,1
baowen xu,119,1,1,1,1
angsheng li,11,1,1,1,1
jingchun liu,1,1,1,1,1
qitu zhang,1,1,1,1,1
yinglin yu,5,1,1,1,1
aijing he,1,1,1,1,1
zhongdan lan,5,1,1,1,1
pingchuan tai,1,1,1,1,1
kuoliang chen,2,1,1,1,1
fengxia yao,1,1,1,1,1
zhiping jiao,1,1,1,1,1
chao chu,1,1,1,1,1
tiankai tu,7,1,1,1,1
huacan he,6,1,1,1,1
yuhua chai,1,1,1,1,1
daqing zhang,8,1,1,1,1
baokai he,1,1,1,1,1
rong she,3,1,1,1,1
shuyuan zhang,2,1,1,1,1
dasu feng,1,1,1,1,1
hailin wu,3,1,1,1,1
mingyu fan,1,1,1,1,1
chihong huang,1,1,1,1,1
yingge wang,6,1,1,1,1
heng chang,1,1,1,1,1
cui yu,10,1,1,1,1
shikang li,1,1,1,1,1
bohou xu,1,1,1,1,1
jun huan,7,1,1,1,1
liangzhong yi,1,1,1,1,1
ziyang duan,7,1,1,1,1
haiguang lai,1,1,1,1,1
huang deng,1,1,1,1,1
momiao xiong,3,1,1,1,1
man xin,1,1,1,1,1
ju luan,1,1,1,1,1
bei hua,1,1,1,1,1
hailin liu,4,1,1,1,1
qingtao wu,1,1,1,1,1
naizhi li,1,1,1,1,1
baili liu,1,1,1,1,1
boyu chan,1,1,1,1,1
anyi chen,2,1,1,1,1
yingchang liang,9,1,1,1,1
peiling yu,3,1,1,1,1
yueli yang,1,1,1,1,1
renwei ge,3,1,1,1,1
wunan wan,1,1,1,1,1
quming zhou,5,1,1,1,1
yiyao hao,1,1,1,1,1
pingping yao,1,1,1,1,1
xiaopeng hong,1,1,1,1,1
yukuo wang,1,1,1,1,1
jingreng huang,15,1,1,1,1
binbin yin,1,1,1,1,1
xihong zou,1,1,1,1,1
yongmei ji,1,1,1,1,1
aiwu shi,1,1,1,1,1
guanglie zhang,2,1,1,1,1
min chi,1,1,1,1,1
lihua tang,2,1,1,1,1
bowei chao,2,1,1,1,1
mingtian zhou,18,1,1,1,1
shaobing su,2,1,1,1,1
yuancheng chuang,1,1,1,1,1
yiping guo,5,1,1,1,1
yusheng weng,1,1,1,1,1
haikun ning,1,1,1,1,1
jichang wu,3,1,1,1,1
xiaomei zhou,4,1,1,1,1
fumin zhang,2,1,1,1,1
daoheng sun,1,1,1,1,1
fenghua he,1,1,1,1,1
jinghong zeng,1,1,1,1,1
quan qi,1,1,1,1,1
tianming wang,9,1,1,1,1
hebing rui,1,1,1,1,1
yinglong ma,4,1,1,1,1
ansheng deng,2,1,1,1,1
xiaofan yang,25,1,1,1,1
kangcheng zheng,1,1,1,1,1
yanfan he,1,1,1,1,1
wenjin wu,2,1,1,1,1
quanzhi li,6,1,1,1,1
shangfen guo,1,1,1,1,1
xianzhi fan,3,1,1,1,1
jiemin liu,1,1,1,1,1
zixin zhuang,1,1,1,1,1
pengli shao,1,1,1,1,1
haixin duan,14,1,1,1,1
peiling cui,2,1,1,1,1
desheng wang,2,1,1,1,1
xiebin chen,2,1,1,1,1
xingfan du,1,1,1,1,1
haran dan,1,1,1,1,1
jianqin mei,1,1,1,1,1
xiaowen mang,4,1,1,1,1
yongjian li,8,1,1,1,1
chiliang shi,1,1,1,1,1
chunshu zhang,1,1,1,1,1
cheming wang,1,1,1,1,1
haiyang hu,3,1,1,1,1
lun xiao,1,1,1,1,1
tewei chen,1,1,1,1,1
yingyao zhou,6,1,1,1,1
fei xing,4,1,1,1,1
fengan liu,1,1,1,1,1
jianguang zhu,1,1,1,1,1
zhining wen,1,1,1,1,1
yongliang wang,1,1,1,1,1
fengxian wang,1,1,1,1,1
beibei ren,1,1,1,1,1
guocan feng,19,1,1,1,1
weizhong zhao,1,1,1,1,1
huawei guo,2,1,1,1,1
wuhang liu,1,1,1,1,1
ganghua sun,1,1,1,1,1
jing chao,1,1,1,1,1
kaiyu chen,1,1,1,1,1
jianwei gu,1,1,1,1,1
bailing zhang,11,1,1,1,1
qiaowu li,1,1,1,1,1
haoliang wang,1,1,1,1,1
dafeng xu,1,1,1,1,1
ruyun ji,1,1,1,1,1
xunhe yin,1,1,1,1,1
shengtun li,37,1,1,1,1
guosun zeng,6,1,1,1,1
huaping zhang,3,1,1,1,1
zhangye wang,1,1,1,1,1
yaling cheng,1,1,1,1,1
huaixin chen,1,1,1,1,1
shihua zhu,5,1,1,1,1
zhao fang,1,1,1,1,1
xiaoming bao,4,1,1,1,1
wenyan he,1,1,1,1,1
sea ling,14,1,1,1,1
qiming dong,1,1,1,1,1
guoxiang jin,1,1,1,1,1
shuipao wu,2,1,1,1,1
yansheng kuo,1,1,1,1,1
yimin wei,15,1,1,1,1
jinke yao,1,1,1,1,1
shenghuo zhu,16,1,1,1,1
chengwen liu,20,1,1,1,1
kuan feng,1,1,1,1,1
yuxia qiu,4,1,1,1,1
zhongxuan luo,2,1,1,1,1
hongsheng chu,2,1,1,1,1
liqiu wang,3,1,1,1,1
chunche huang,11,1,1,1,1
zhenyu huang,3,1,1,1,1
zhicheng zhou,1,1,1,1,1
peicheng sun,2,1,1,1,1
guoren wang,50,1,1,1,1
jieying zhou,1,1,1,1,1
ruizhong lin,2,1,1,1,1
xufan wu,1,1,1,1,1
menglei jia,1,1,1,1,1
ping kuang,1,1,1,1,1
birong hu,1,1,1,1,1
miao lu,1,1,1,1,1
zhangzhi hu,9,1,1,1,1
hongyan jia,1,1,1,1,1
xiaoming sun,16,1,1,1,1
shaofei du,4,1,1,1,1
zhongguo chen,1,1,1,1,1
peiyu chen,1,1,1,1,1
cha he,1,1,1,1,1
hongwen zhu,11,1,1,1,1
weichen fang,4,1,1,1,1
zhengjun liu,2,1,1,1,1
tingxin yan,2,1,1,1,1
jiawen su,3,1,1,1,1
yaoxue zhang,8,1,1,1,1
tongjun li,1,1,1,1,1
jinglong wu,5,1,1,1,1
zhiling yu,1,1,1,1,1
pengpeng zhang,1,1,1,1,1
leping liu,1,1,1,1,1
peipei wang,1,1,1,1,1
liya ma,1,1,1,1,1
haifeng yan,1,1,1,1,1
long jiao,4,1,1,1,1
likang li,1,1,1,1,1
pangfeng liu,29,1,1,1,1
rongyue zhang,2,1,1,1,1
yongge tian,1,1,1,1,1
shuchang xu,2,1,1,1,1
jianping dai,1,1,1,1,1
xingguo wang,2,1,1,1,1
yanghua chu,6,1,1,1,1
yanli xia,1,1,1,1,1
yiming lu,2,1,1,1,1
erfu yang,1,1,1,1,1
hang cheng,1,1,1,1,1
jianyi zhang,1,1,1,1,1
fangyue chen,4,1,1,1,1
yute shen,2,1,1,1,1
shunyu lin,2,1,1,1,1
zhuoming xu,1,1,1,1,1
shengchang cheng,2,1,1,1,1
taikang chen,2,1,1,1,1
tongsheng chu,2,1,1,1,1
taowei huang,2,1,1,1,1
chunming hu,9,1,1,1,1
zhonghui luo,1,1,1,1,1
runying mao,3,1,1,1,1
xiangyu bao,2,1,1,1,1
weiwen liang,1,1,1,1,1
juan gu,1,1,1,1,1
yucai lin,1,1,1,1,1
haitao xia,1,1,1,1,1
pin su,1,1,1,1,1
sheng gao,9,1,1,1,1
yibei ling,15,1,1,1,1
yanglan zhang,1,1,1,1,1
yuping tian,9,1,1,1,1
jiong guo,17,1,1,1,1
yong sheng,1,1,1,1,1
meigen shen,6,1,1,1,1
lingyu wang,11,1,1,1,1
min chou,1,1,1,1,1
fuhua cheng,26,1,1,1,1
renbin zhou,2,1,1,1,1
fei kong,2,1,1,1,1
minzu zeng,1,1,1,1,1
yilu zhang,2,1,1,1,1
jiawei rong,5,1,1,1,1
yuanchen yu,1,1,1,1,1
zhenyu qi,11,1,1,1,1
laibo zheng,1,1,1,1,1
chiwei lin,1,1,1,1,1
shaoquan yang,1,1,1,1,1
jingqing han,2,1,1,1,1
lesheng kong,2,1,1,1,1
xingwen zhang,4,1,1,1,1
lingling jin,3,1,1,1,1
beibei wu,1,1,1,1,1
yinhe su,1,1,1,1,1
dong xue,1,1,1,1,1
haoying fu,3,1,1,1,1
qiansheng fang,1,1,1,1,1
zhaowei meng,1,1,1,1,1
shengli yang,1,1,1,1,1
xiaolan xie,37,1,1,1,1
shuyou li,2,1,1,1,1
zongmao zhang,1,1,1,1,1
jinping song,1,1,1,1,1
xiaohua sun,2,1,1,1,1
kun bai,1,1,1,1,1
shengyi cai,1,1,1,1,1
shuli wang,1,1,1,1,1
shudong wang,7,1,1,1,1
xingzhi luo,4,1,1,1,1
tong wen,1,1,1,1,1
dongming guo,3,1,1,1,1
weiming ni,2,1,1,1,1
guangfa zhang,1,1,1,1,1
linsong weng,2,1,1,1,1
jing hong,1,1,1,1,1
liangcheng chang,1,1,1,1,1
miaoqing huang,1,1,1,1,1
yan zuo,1,1,1,1,1
hongpao shi,1,1,1,1,1
yinzhang guo,2,1,1,1,1
haiming jin,1,1,1,1,1
minge jing,1,1,1,1,1
honghong yang,1,1,1,1,1
guanjun zhang,1,1,1,1,1
guofan shao,1,1,1,1,1
tingting zhang,4,1,1,1,1
chunming lu,2,1,1,1,1
qiuxuan wu,1,1,1,1,1
lichen liu,1,1,1,1,1
hanwen luo,2,1,1,1,1
jianhua yao,10,1,1,1,1
meng meng,1,1,1,1,1
xingwen li,2,1,1,1,1
runsheng liu,4,1,1,1,1
tianqiang huang,3,1,1,1,1
yancheng chang,5,1,1,1,1
yingzhen qu,1,1,1,1,1
haibin liu,2,1,1,1,1
lijia zhou,1,1,1,1,1
shumin yang,2,1,1,1,1
donghan kang,1,1,1,1,1
zhu hui,2,1,1,1,1
leqiu qian,3,1,1,1,1
guangyi cao,4,1,1,1,1
wenzhou dai,1,1,1,1,1
mingrui li,1,1,1,1,1
xianjun shen,1,1,1,1,1
simin he,11,1,1,1,1
xuan gu,1,1,1,1,1
xiyao cai,1,1,1,1,1
weihong wu,1,1,1,1,1
yongsheng sun,3,1,1,1,1
jiwei xue,1,1,1,1,1
shaohan cai,2,1,1,1,1
zhen ji,1,1,1,1,1
shaocheng tong,10,1,1,1,1
kuangwei han,1,1,1,1,1
yueming qiu,1,1,1,1,1
maojun he,1,1,1,1,1
shaomei wu,2,1,1,1,1
yanqin zhu,1,1,1,1,1
li chao,4,1,1,1,1
jianqin gu,1,1,1,1,1
jinhua guo,5,1,1,1,1
hao wen,1,1,1,1,1
fang ke,1,1,1,1,1
fengsheng chen,1,1,1,1,1
xianyi zhuang,1,1,1,1,1
jinmei yang,1,1,1,1,1
lijun shan,7,1,1,1,1
mingyan zhang,4,1,1,1,1
xinjuan zhu,1,1,1,1,1
yanru hu,1,1,1,1,1
jinping ou,1,1,1,1,1
jide zhuang,1,1,1,1,1
yingzhi zeng,1,1,1,1,1
jianping deng,3,1,1,1,1
jinxiao lin,1,1,1,1,1
changshan wu,1,1,1,1,1
yuzheng zhang,3,1,1,1,1
mingsheng zhao,3,1,1,1,1
chenye bao,1,1,1,1,1
yikun huang,1,1,1,1,1
xiaolian gao,1,1,1,1,1
meng dai,1,1,1,1,1
su yi,1,1,1,1,1
lihua song,3,1,1,1,1
minghui wu,8,1,1,1,1
binhong li,1,1,1,1,1
shuangqing li,3,1,1,1,1
xuening li,3,1,1,1,1
jianjun fang,1,1,1,1,1
xiaoqi bao,1,1,1,1,1
chao kan,2,1,1,1,1
hu wu,1,1,1,1,1
qi tao,1,1,1,1,1
wenxin li,6,1,1,1,1
yuexin yang,1,1,1,1,1
haoteng chang,3,1,1,1,1
muyi cui,2,1,1,1,1
hongwei dan,1,1,1,1,1
ningning wu,4,1,1,1,1
kesheng wu,17,1,1,1,1
kuolun chen,2,1,1,1,1
guoshi li,3,1,1,1,1
zhiping cai,12,1,1,1,1
xijing zheng,1,1,1,1,1
zhifang zhang,1,1,1,1,1
shibin xiao,1,1,1,1,1
zhenxin wang,1,1,1,1,1
haiying hu,2,1,1,1,1
chisheng lin,4,1,1,1,1
junfeng man,2,1,1,1,1
jiaxing he,1,1,1,1,1
guihua lu,1,1,1,1,1
kuanta chen,3,1,1,1,1
mingxuan li,1,1,1,1,1
quanju zhang,1,1,1,1,1
yuzhi cai,1,1,1,1,1
yiju chao,1,1,1,1,1
jingchun wang,5,1,1,1,1
ai wu,2,1,1,1,1
zhiying liu,1,1,1,1,1
shangting yang,1,1,1,1,1
runlian zhang,1,1,1,1,1
suli wang,1,1,1,1,1
zongpu jia,1,1,1,1,1
sifu li,1,1,1,1,1
xianwu ma,2,1,1,1,1
daning sun,3,1,1,1,1
yiqing huang,4,1,1,1,1
lu ren,2,1,1,1,1
shuo sheng,9,1,1,1,1
youding zhu,1,1,1,1,1
jianjun guo,7,1,1,1,1
xiaoteng chen,2,1,1,1,1
juan dai,2,1,1,1,1
fanglu guo,5,1,1,1,1
xia xie,4,1,1,1,1
hongwu qin,1,1,1,1,1
ye yan,1,1,1,1,1
sen jia,3,1,1,1,1
yiqun huang,2,1,1,1,1
shaobin huang,1,1,1,1,1
feiye zhang,1,1,1,1,1
xinguang hu,1,1,1,1,1
chaoqing yu,1,1,1,1,1
zhangjun fei,1,1,1,1,1
maolin jin,1,1,1,1,1
yuhua hao,1,1,1,1,1
xiaomi an,1,1,1,1,1
gaogang xie,4,1,1,1,1
baoyan bai,1,1,1,1,1
wenli zhu,4,1,1,1,1
geyong min,39,1,1,1,1
tianqiang peng,1,1,1,1,1
xinli wang,7,1,1,1,1
tian qi,1,1,1,1,1
zhiqing shao,3,1,1,1,1
kuozui lin,3,1,1,1,1
peijun guo,7,1,1,1,1
rulan su,1,1,1,1,1
zhili zhang,73,1,1,1,1
lijian li,3,1,1,1,1
zhuoran chen,2,1,1,1,1
xiang pan,10,1,1,1,1
peixiang liu,3,1,1,1,1
liewei sha,1,1,1,1,1
xijuan guo,2,1,1,1,1
shengkuan xiao,1,1,1,1,1
chen qiao,1,1,1,1,1
keqing he,22,1,1,1,1
jiayi hu,1,1,1,1,1
shiyou weng,1,1,1,1,1
xiwu lin,1,1,1,1,1
maoyuan zhang,2,1,1,1,1
xiangrong liu,1,1,1,1,1
wenyuan guo,1,1,1,1,1
zhiyou ma,1,1,1,1,1
mingyang zheng,2,1,1,1,1
chiwai kong,1,1,1,1,1
liangliang li,5,1,1,1,1
qingyi hua,1,1,1,1,1
shunjun wu,7,1,1,1,1
yu wan,1,1,1,1,1
shengyi li,1,1,1,1,1
qingsong li,1,1,1,1,1
ziqian dong,1,1,1,1,1
baijun zhao,3,1,1,1,1
chengquan hu,4,1,1,1,1
guanghong chen,4,1,1,1,1
zhenhao xu,1,1,1,1,1
qiongsen yu,2,1,1,1,1
shengwei ding,2,1,1,1,1
jizi li,2,1,1,1,1
ting guo,1,1,1,1,1
shuguang su,1,1,1,1,1
kuangping liu,1,1,1,1,1
zhe tang,3,1,1,1,1
bingliang lou,1,1,1,1,1
wuneng zhou,4,1,1,1,1
zhizhou wang,12,1,1,1,1
aijun lu,1,1,1,1,1
longji wang,2,1,1,1,1
zesheng shi,1,1,1,1,1
zuojun shen,1,1,1,1,1
song bo,1,1,1,1,1
zhengxue zhao,1,1,1,1,1
wanbiao ma,1,1,1,1,1
weiyun shan,1,1,1,1,1
dinghua shi,1,1,1,1,1
ma chi,1,1,1,1,1
pochi hu,3,1,1,1,1
pengjun pei,3,1,1,1,1
guangming xing,11,1,1,1,1
chunkuang hu,1,1,1,1,1
huixiao hong,6,1,1,1,1
shengquan yan,1,1,1,1,1
yuteng liang,1,1,1,1,1
xuecheng lai,1,1,1,1,1
deli lei,1,1,1,1,1
liming hu,2,1,1,1,1
haijin yu,1,1,1,1,1
jianming dong,3,1,1,1,1
yibo zhu,1,1,1,1,1
yao jun,1,1,1,1,1
shisheng zhong,3,1,1,1,1
hanyu liu,1,1,1,1,1
wenbo zhang,5,1,1,1,1
xiaohan sun,1,1,1,1,1
zhiting xu,1,1,1,1,1
yihua liao,4,1,1,1,1
chunli hou,1,1,1,1,1
yanong zhu,4,1,1,1,1
peihua shen,1,1,1,1,1
heping ma,4,1,1,1,1
jianming shi,5,1,1,1,1
shiqiong tong,1,1,1,1,1
hengchi su,2,1,1,1,1
shuhao li,5,1,1,1,1
youwei fu,1,1,1,1,1
fuyi li,2,1,1,1,1
liancheng xu,2,1,1,1,1
kecheng liu,33,1,1,1,1
dongsheng wu,1,1,1,1,1
huiyin zhao,1,1,1,1,1
zegang dong,1,1,1,1,1
fanglei yi,2,1,1,1,1
huixiang zhong,1,1,1,1,1
pangan ting,2,1,1,1,1
zhijian hu,1,1,1,1,1
zhiruo cao,5,1,1,1,1
xinquan zhang,2,1,1,1,1
bowen liu,1,1,1,1,1
zijiang yang,18,1,1,1,1
jingye zhou,1,1,1,1,1
fuchun peng,20,1,1,1,1
dahui li,2,1,1,1,1
xiaodong zhuang,4,1,1,1,1
aiguo xu,1,1,1,1,1
minzhu yang,1,1,1,1,1
qutang cai,1,1,1,1,1
yinghui wu,8,1,1,1,1
jinfang wang,1,1,1,1,1
hongzhong huang,11,1,1,1,1
weibei dou,4,1,1,1,1
zhengfeng li,1,1,1,1,1
zonghua zhang,9,1,1,1,1
fengfu li,2,1,1,1,1
guanghuan hu,1,1,1,1,1
boxuan zhai,1,1,1,1,1
yuen lue,1,1,1,1,1
weichi lin,2,1,1,1,1
huihuang xu,1,1,1,1,1
xueping wang,9,1,1,1,1
guimei jiao,1,1,1,1,1
zhengang nie,1,1,1,1,1
senpin lin,3,1,1,1,1
dingjun chen,2,1,1,1,1
yuanbo guo,11,1,1,1,1
yongqing liu,3,1,1,1,1
zhongheng ji,1,1,1,1,1
zhiqi miao,1,1,1,1,1
yunan lin,2,1,1,1,1
zhonghua xue,1,1,1,1,1
yanqiu wang,1,1,1,1,1
yibin song,1,1,1,1,1
fengdan dong,1,1,1,1,1
kuangli huang,2,1,1,1,1
daozhong xia,1,1,1,1,1
wennan wang,8,1,1,1,1
aiwei weng,1,1,1,1,1
gongli zhang,1,1,1,1,1
jiayun guo,1,1,1,1,1
xingming liu,1,1,1,1,1
hengkang fan,2,1,1,1,1
zhaoxiang li,2,1,1,1,1
yanjun shen,1,1,1,1,1
naijun wu,1,1,1,1,1
wenjian cai,6,1,1,1,1
yongzhong zhang,1,1,1,1,1
xuequn wu,13,1,1,1,1
chuchi huang,1,1,1,1,1
rongsheng xu,3,1,1,1,1
rongfeng chang,4,1,1,1,1
changan jiang,1,1,1,1,1
lichuan weng,2,1,1,1,1
weishi yuan,1,1,1,1,1
yili zheng,4,1,1,1,1
weiyi hu,1,1,1,1,1
faliang chang,1,1,1,1,1
yuxiao xiao,1,1,1,1,1
xiaohai wu,3,1,1,1,1
weiliang zhao,12,1,1,1,1
kai meng,1,1,1,1,1
rencang li,8,1,1,1,1
wenfeng qi,3,1,1,1,1
